"";"PHENOTYPE";"ID";"SITE";"SECTOR";"DistanceToSea";"DATE";"YEAR";"MONTH";"JDAY";"SEX";"FORK_LENGTH";"WEIGHT";"AGE";"NUM_SCALE";"NUM_GENET";"LUPO";"MARQUES";"NUM_TAG";"DAYN"
"3218";"ADULT";181563;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-03T08:00:00Z";1999;11;306;"F";605;2045;"1.1+";"STPE-9901-99073";NA;NA;"COLO-AT-BLE-A247-PO";NA;307
"3219";"ADULT";180354;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-04T08:00:00Z";1999;11;307;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A047-LU";NA;308
"3220";"ADULT";180320;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-04T08:00:00Z";1999;11;307;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A046-LU";NA;308
"3221";"ADULT";180216;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-04T08:00:00Z";1999;11;307;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A037-LU";NA;308
"3222";"ADULT";180378;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-04T08:00:00Z";1999;11;307;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A048-LU";NA;308
"3223";"ADULT";181041;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-04T08:00:00Z";1999;11;307;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A145-LU";NA;308
"3224";"ADULT";181891;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-04T08:00:00Z";1999;11;307;"F";NA;NA;"2.1";NA;NA;NA;"COLO-AT-BLE-A356-LU";NA;308
"3225";"ADULT";182127;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-04T08:00:00Z";1999;11;307;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A478-LU";NA;308
"3226";"ADULT";182008;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-04T08:00:00Z";1999;11;307;"M";742;3440;"1.1+";"STPE-9901-99098";NA;NA;"COLO-AT-BLE-A379-PO";NA;308
"3227";"ADULT";180716;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-05T08:00:00Z";1999;11;308;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A123-LU";NA;309
"3228";"ADULT";183488;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-05T08:00:00Z";1999;11;308;"M";730;NA;".4";"STPE-9901-99145";NA;NA;"";NA;309
"3229";"ADULT";180747;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-05T08:00:00Z";1999;11;308;"F";NA;NA;"1.22";NA;NA;NA;"COLO-AT-BLE-A124-LU";NA;309
"3230";"ADULT";180241;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-07T08:00:00Z";1999;11;310;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A038-LU";NA;311
"3231";"ADULT";180188;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-07T08:00:00Z";1999;11;310;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A036-LU";NA;311
"3232";"ADULT";180406;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-07T08:00:00Z";1999;11;310;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A049-LU";NA;311
"3233";"ADULT";181015;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-07T08:00:00Z";1999;11;310;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A139-LU";NA;311
"3234";"ADULT";181389;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-07T08:00:00Z";1999;11;310;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A234-LU,ABLA-IT-NNN-NNN-LU";NA;311
"3235";"ADULT";182133;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-08T08:00:00Z";1999;11;311;"F";567;1705;"1.1+";"STPE-9901-99107";NA;NA;"COLO-AT-BLE-A478-PO";NA;312
"3236";"ADULT";182120;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-08T08:00:00Z";1999;11;311;"F";625;2280;"1.1+";"STPE-9901-99106";NA;NA;"COLO-AT-BLE-A469-PO";NA;312
"3237";"ADULT";182102;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-08T08:00:00Z";1999;11;311;"F";624;2435;"1.1+";"STPE-9901-99105";NA;NA;"COLO-AT-BLE-A468-PO";NA;312
"3238";"ADULT";182090;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-08T08:00:00Z";1999;11;311;"F";632;2355;"1.1+";"STPE-9901-99104";NA;NA;"COLO-AT-BLE-A467-PO";NA;312
"3239";"ADULT";182079;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-08T08:00:00Z";1999;11;311;"M";732;3055;"1.1+";"STPE-9901-99103";NA;NA;"COLO-AT-BLE-A459-PO";NA;312
"3240";"ADULT";182064;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-08T08:00:00Z";1999;11;311;"M";627;2415;"1.1+";"STPE-9901-99102";NA;NA;"COLO-AT-BLE-A458-PO";NA;312
"3241";"ADULT";182051;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-08T08:00:00Z";1999;11;311;"F";635;2515;"1.1+";"STPE-9901-99101";NA;NA;"COLO-AT-BLE-A457-PO";NA;312
"3242";"ADULT";182037;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-08T08:00:00Z";1999;11;311;"M";686;2530;"1.1+";"STPE-9901-99100";NA;NA;"COLO-AT-BLE-A456-PO";NA;312
"3243";"ADULT";182022;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-08T08:00:00Z";1999;11;311;"M";598;1750;"1.1+";"STPE-9901-99099";NA;NA;"COLO-AT-BLE-A389-PO";NA;312
"3244";"ADULT";180296;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A045-LU";NA;312
"3245";"ADULT";180493;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A058-LU";NA;312
"3246";"ADULT";180601;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A069-LU";NA;312
"3247";"ADULT";180820;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A127-LU";NA;312
"3248";"ADULT";180717;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A123-LU";NA;312
"3249";"ADULT";180684;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A089-LU";NA;312
"3250";"ADULT";180963;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"M";NA;NA;"2.1";NA;NA;NA;"COLO-AT-BLE-A137-LU,ABLA-IT-NNN-NNN-LU";NA;312
"3251";"ADULT";181090;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A147-LU";NA;312
"3252";"ADULT";181065;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A146-LU";NA;312
"3253";"ADULT";181426;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A236-LU";NA;312
"3254";"ADULT";181472;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"M";NA;NA;"2.1";NA;NA;NA;"COLO-AT-BLE-A238-LU";NA;312
"3255";"ADULT";182001;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A379-LU";NA;312
"3256";"ADULT";181961;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-08T08:00:00Z";1999;11;311;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A368-LU";NA;312
"3257";"ADULT";180433;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-13T08:00:00Z";1999;11;316;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A056-LU";NA;317
"3258";"ADULT";182188;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-14T08:00:00Z";1999;11;317;"M";616;1930;"1.1+";"STPE-9901-99111";NA;NA;"COLO-AT-BLE-A568-PO";NA;318
"3259";"ADULT";182176;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-14T08:00:00Z";1999;11;317;"F";568;1750;"1.1+";"STPE-9901-99110";NA;NA;"COLO-AT-BLE-A567-PO";NA;318
"3260";"ADULT";182159;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-14T08:00:00Z";1999;11;317;"M";690;2610;"1.1+";"STPE-9901-99109";NA;NA;"COLO-AT-BLE-A489-PO";NA;318
"3261";"ADULT";182145;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-14T08:00:00Z";1999;11;317;"F";687;2790;"1.1+";"STPE-9901-99108";NA;NA;"COLO-AT-BLE-A479-PO";NA;318
"3262";"ADULT";182308;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-15T08:00:00Z";1999;11;318;"F";655;2730;"1.1+";"STPE-9901-99120";NA;NA;"COLO-AT-BLE-B012-PO";NA;319
"3263";"ADULT";182294;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-15T08:00:00Z";1999;11;318;"F";630;2180;"1.1+";"STPE-9901-99119";NA;NA;"COLO-AT-BLE-A789-PO";NA;319
"3264";"ADULT";182281;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-15T08:00:00Z";1999;11;318;"M";650;2315;"2.2+2";"STPE-9901-99118";NA;NA;"COLO-AT-BLE-A689-PO";NA;319
"3265";"ADULT";182267;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-15T08:00:00Z";1999;11;318;"M";635;2000;"1.1+";"STPE-9901-99117";NA;NA;"COLO-AT-BLE-A679-PO";NA;319
"3266";"ADULT";182252;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-15T08:00:00Z";1999;11;318;"F";730;3405;"1.1+";"STPE-9901-99116";NA;NA;"COLO-AT-BLE-A678-PO";NA;319
"3267";"ADULT";182240;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-15T08:00:00Z";1999;11;318;"M";640;2170;"1.1+";"STPE-9901-99115";NA;NA;"COLO-AT-BLE-A589-PO";NA;319
"3268";"ADULT";182230;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-15T08:00:00Z";1999;11;318;"F";615;2355;"1.1+";"STPE-9901-99114";NA;NA;"COLO-AT-BLE-A579-PO";NA;319
"3269";"ADULT";182218;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-15T08:00:00Z";1999;11;318;"F";604;2085;"1.1+";"STPE-9901-99113";NA;NA;"COLO-AT-BLE-A578-PO";NA;319
"3270";"ADULT";182201;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-15T08:00:00Z";1999;11;318;"F";620;1930;"1.1+";"STPE-9901-99112";NA;NA;"COLO-AT-BLE-A569-PO";NA;319
"3271";"ADULT";183489;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"F";780;NA;NA;"STPE-9901-99146";NA;NA;"";NA;319
"3272";"ADULT";180935;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"F";NA;NA;"2.1";NA;NA;NA;"COLO-AT-BLE-A136-LU";NA;319
"3273";"ADULT";181157;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A156-LU";NA;319
"3274";"ADULT";181405;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A235-LU";NA;319
"3275";"ADULT";181367;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A189-LU";NA;319
"3276";"ADULT";181346;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"M";NA;NA;"2.1";NA;NA;NA;"COLO-AT-BLE-A179-LU";NA;319
"3277";"ADULT";181322;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A178-LU";NA;319
"3278";"ADULT";181986;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A378-LU";NA;319
"3279";"ADULT";182167;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A567-LU";NA;319
"3280";"ADULT";182128;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A478-LU";NA;319
"3281";"ADULT";182113;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A469-LU";NA;319
"3282";"ADULT";182096;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A468-LU";NA;319
"3283";"ADULT";182085;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-15T08:00:00Z";1999;11;318;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A467-LU";NA;319
"3284";"ADULT";182332;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-16T08:00:00Z";1999;11;319;"M";632;1800;"1.1+";"STPE-9901-99122";NA;NA;"COLO-AT-BLE-B014-PO";NA;320
"3285";"ADULT";182317;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-16T08:00:00Z";1999;11;319;"M";508;1050;"2.1";"STPE-9901-99121";NA;NA;"COLO-AT-BLE-B013-PO";NA;320
"3286";"ADULT";183490;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-16T08:00:00Z";1999;11;319;"M";890;NA;NA;"STPE-9901-99147";NA;NA;"";NA;320
"3287";"ADULT";180266;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-16T08:00:00Z";1999;11;319;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A039-LU";NA;320
"3288";"ADULT";180988;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-16T08:00:00Z";1999;11;319;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A138-LU";NA;320
"3289";"ADULT";182261;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-16T08:00:00Z";1999;11;319;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A679-LU";NA;320
"3290";"ADULT";182245;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-16T08:00:00Z";1999;11;319;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A678-LU";NA;320
"3291";"ADULT";182234;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-16T08:00:00Z";1999;11;319;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A589-LU";NA;320
"3292";"ADULT";182209;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-16T08:00:00Z";1999;11;319;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A578-LU";NA;320
"3293";"ADULT";182139;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-16T08:00:00Z";1999;11;319;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A479-LU";NA;320
"3294";"ADULT";182300;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-16T08:00:00Z";1999;11;319;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-B012-LU";NA;320
"3295";"ADULT";183491;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-17T08:00:00Z";1999;11;320;"F";640;NA;".1";"STPE-9901-99148";NA;NA;"";NA;321
"3296";"ADULT";180888;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-17T08:00:00Z";1999;11;320;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A134-LU";NA;321
"3297";"ADULT";182223;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-17T08:00:00Z";1999;11;320;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A579-LU";NA;321
"3298";"ADULT";183492;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-18T08:00:00Z";1999;11;321;"M";740;NA;NA;"STPE-9901-99149";NA;NA;"";NA;322
"3299";"ADULT";179929;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-18T08:00:00Z";1999;11;321;"F";NA;NA;"1.2";NA;NA;NA;"COLO-AT-BLE-A023-LU";NA;322
"3300";"ADULT";180063;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-18T08:00:00Z";1999;11;321;"F";NA;NA;"1.2";NA;NA;NA;"COLO-AT-BLE-A028-LU";NA;322
"3301";"ADULT";181302;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-18T08:00:00Z";1999;11;321;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A169-LU";NA;322
"3302";"ADULT";181922;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-18T08:00:00Z";1999;11;321;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A358-LU";NA;322
"3303";"ADULT";182246;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-18T08:00:00Z";1999;11;321;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A678-LU";NA;322
"3304";"ADULT";182325;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-18T08:00:00Z";1999;11;321;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-B014-LU";NA;322
"3305";"ADULT";182312;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-18T08:00:00Z";1999;11;321;"M";NA;NA;"2.1";NA;NA;NA;"COLO-AT-BLE-B013-LU";NA;322
"3306";"ADULT";182369;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-18T08:00:00Z";1999;11;321;"F";670;2360;"1.1+";"STPE-9901-99125";NA;NA;"COLO-AT-BLE-B017-PO";NA;322
"3307";"ADULT";182357;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-18T08:00:00Z";1999;11;321;"M";668;2440;"2.1";"STPE-9901-99124";NA;NA;"COLO-AT-BLE-B016-PO";NA;322
"3308";"ADULT";182344;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-18T08:00:00Z";1999;11;321;"F";650;2360;"1.1+";"STPE-9901-99123";NA;NA;"COLO-AT-BLE-B015-PO";NA;322
"3309";"ADULT";183493;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-21T08:00:00Z";1999;11;324;"F";700;NA;".1";"STPE-9901-99150";NA;NA;"";NA;325
"3310";"ADULT";183494;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-21T08:00:00Z";1999;11;324;"F";670;NA;".1";"STPE-9901-99151";NA;NA;"";NA;325
"3311";"ADULT";181138;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-21T08:00:00Z";1999;11;324;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A149-LU";NA;325
"3312";"ADULT";182044;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-21T08:00:00Z";1999;11;324;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A457-LU";NA;325
"3313";"ADULT";182193;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-21T08:00:00Z";1999;11;324;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A569-LU";NA;325
"3314";"ADULT";182168;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-22T08:00:00Z";1999;11;325;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A567-LU";NA;326
"3315";"ADULT";182285;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-23T08:00:00Z";1999;11;326;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A789-LU";NA;327
"3316";"ADULT";182459;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-24T08:00:00Z";1999;11;327;"F";615;2160;"1.1+";"STPE-9901-99131";NA;NA;"COLO-AT-BLE-B026-PO";NA;328
"3317";"ADULT";182445;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-24T08:00:00Z";1999;11;327;"M";587;1600;"1.1+";"STPE-9901-99130";NA;NA;"COLO-AT-BLE-B025-PO";NA;328
"3318";"ADULT";182431;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-24T08:00:00Z";1999;11;327;"M";674;2430;"1.1+";"STPE-9901-99129";NA;NA;"COLO-AT-BLE-B024-PO";NA;328
"3319";"ADULT";182414;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-24T08:00:00Z";1999;11;327;"F";835;5580;"1.2";"STPE-9901-99128";NA;NA;"COLO-AT-BLE-B023-PO";NA;328
"3320";"ADULT";182403;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-24T08:00:00Z";1999;11;327;"M";687;2350;"1.1+";"STPE-9901-99127";NA;NA;"COLO-AT-BLE-B019-PO,MMNA-TN-NNN-99127-LU,ABLA-IT-NNN-NNN-LU";NA;328
"3321";"ADULT";182385;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-24T08:00:00Z";1999;11;327;"F";601;1855;"2.1";"STPE-9901-99126";NA;NA;"COLO-AT-BLE-B018-PO";NA;328
"3322";"ADULT";182069;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-24T08:00:00Z";1999;11;327;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A459-LU";NA;328
"3323";"ADULT";179897;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-24T08:00:00Z";1999;11;327;"F";NA;NA;"1.2";NA;NA;NA;"COLO-AT-BLE-A019-LU";NA;328
"3324";"ADULT";180630;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-24T08:00:00Z";1999;11;327;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A078-LU";NA;328
"3325";"ADULT";182349;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-24T08:00:00Z";1999;11;327;"M";NA;NA;"2.1";NA;NA;NA;"COLO-AT-BLE-B016-LU";NA;328
"3326";"ADULT";182451;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-25T08:00:00Z";1999;11;328;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-B026-LU";NA;329
"3327";"ADULT";182438;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-25T08:00:00Z";1999;11;328;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-B025-LU";NA;329
"3328";"ADULT";182422;"NIVELLE";"BARRAGE_OLHA";17850;"1999-11-25T08:00:00Z";1999;11;328;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-B024-LU";NA;329
"3329";"ADULT";182483;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-28T08:00:00Z";1999;11;331;"F";636;2410;"1.1+";"STPE-9901-99133";NA;NA;"COLO-AT-BLE-B028-PO";NA;332
"3330";"ADULT";182472;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-28T08:00:00Z";1999;11;331;"M";801;4735;"1.2";"STPE-9901-99132";NA;NA;"COLO-AT-BLE-B027-PO";NA;332
"3331";"ADULT";182490;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-11-30T08:00:00Z";1999;11;333;"M";643;2265;"1.1+";"STPE-9901-99134";NA;NA;"COLO-AT-BLE-B029-PO";NA;334
"3332";"ADULT";182393;"NIVELLE";"BARRAGE_OLHA";17850;"1999-12-01T08:00:00Z";1999;12;334;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-B019-LU,MMNA-TN-NNN-99127-LU,ABLA-IT-NNN-NNN-LU";NA;335
"3333";"ADULT";179917;"NIVELLE";"BARRAGE_OLHA";17850;"1999-12-03T08:00:00Z";1999;12;336;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A0239-LU";NA;337
"3334";"ADULT";181697;"NIVELLE";"BARRAGE_OLHA";17850;"1999-12-03T08:00:00Z";1999;12;336;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A268-LU";NA;337
"3335";"ADULT";159370;"NIVELLE";"BARRAGE_UXONDOA";12550;"1999-12-05T07:09:21Z";1999;12;338;"F";628;2000;"1.1+";"STPE-9901-99135";NA;NA;"COLO-AT-BLE-B034-PO";NA;339
"3336";"ADULT";183495;"NIVELLE";"BARRAGE_OLHA";17850;"1999-12-06T08:00:00Z";1999;12;339;"F";670;NA;".1";"STPE-9901-99152";NA;NA;"";NA;340
"3337";"ADULT";180573;"NIVELLE";"BARRAGE_OLHA";17850;"1999-12-06T08:00:00Z";1999;12;339;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A068-LU";NA;340
"3338";"ADULT";180540;"NIVELLE";"BARRAGE_OLHA";17850;"1999-12-06T08:00:00Z";1999;12;339;"F";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A067-LU";NA;340
"3339";"ADULT";180841;"NIVELLE";"BARRAGE_OLHA";17850;"1999-12-06T08:00:00Z";1999;12;339;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A128-LU";NA;340
"3340";"ADULT";181250;"NIVELLE";"BARRAGE_OLHA";17850;"1999-12-06T08:00:00Z";1999;12;339;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A167-LU";NA;340
"3341";"ADULT";181378;"NIVELLE";"BARRAGE_OLHA";17850;"1999-12-06T08:00:00Z";1999;12;339;"M";NA;NA;"1.1+";NA;NA;NA;"COLO-AT-BLE-A189-PO";NA;340
"3342";"ADULT";181607;"NIVELLE";"BARRAGE_OLHA";17850;"1999-12-06T08:00:00Z";1999;12;339;"F";NA;NA;"1.2";NA;NA;NA;"COLO-AT-BLE-A256-LU";NA;340
"3343";"ADULT";181846;"NIVELLE";"BARRAGE_OLHA";17850;"1999-12-06T08:00:00Z";1999;12;339;"M";NA;NA;".1";NA;NA;NA;"COLO-AT-BLE-A347-LU";NA;340
